Date,Ticker,open,high,low,close,adj_close,volume
2022-08-10,MSFT,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,280.3778381347656,24687800
2022-08-11,MSFT,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,278.3028259277344,20065900
2022-08-12,MSFT,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,283.0443420410156,22619700
2022-08-15,MSFT,291.0,294.17999267578125,290.1099853515625,293.4700012207031,284.55694580078125,18085700
2022-08-16,MSFT,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,283.8200378417969,18102900
2022-08-17,MSFT,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,283.07177734375,18253400
2022-08-18,MSFT,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,281.954345703125,17186200
2022-08-19,MSFT,288.8999938964844,289.25,285.55999755859375,286.1499938964844,278.0482177734375,20570000
2022-08-22,MSFT,282.0799865722656,282.4599914550781,277.2200012207031,277.75,269.8860168457031,25061100
2022-08-23,MSFT,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,268.61309814453125,17527400
2022-08-24,MSFT,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,267.9815368652344,18137000
2022-08-25,MSFT,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,270.9549255371094,16583400
2022-08-26,MSFT,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,260.4995422363281,27549300
2022-08-29,MSFT,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,257.7204895019531,20338500
2022-08-30,MSFT,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,255.5244903564453,22767100
2022-08-31,MSFT,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,254.0669708251953,24791800
2022-09-01,MSFT,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,253.0272216796875,23263400
2022-09-02,MSFT,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,248.81015014648438,22855400
2022-09-06,MSFT,256.20001220703125,257.8299865722656,251.94000244140625,253.25,246.07969665527344,21328200
2022-09-07,MSFT,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,250.78265380859375,24126700
2022-09-08,MSFT,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,251.20050048828125,20319900
2022-09-09,MSFT,260.5,265.2300109863281,260.2900085449219,264.4599914550781,256.9723205566406,22084700
2022-09-12,MSFT,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,259.100341796875,18747700
2022-09-13,MSFT,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,244.85537719726562,33353300
2022-09-14,MSFT,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,245.07887268066406,23913000
2022-09-15,MSFT,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,238.4325408935547,31530900
2022-09-16,MSFT,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,237.81065368652344,39791800
2022-09-19,MSFT,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,237.59689331054688,26826900
2022-09-20,MSFT,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,235.58547973632812,26660300
2022-09-21,MSFT,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,232.18458557128906,28625600
2022-09-22,MSFT,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,234.15713500976562,31061200
2022-09-23,MSFT,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,231.18374633789062,34176000
2022-09-26,MSFT,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,230.72703552246094,27694200
2022-09-27,MSFT,239.97999572753906,241.8000030517578,234.5,236.41000366210938,229.71649169921875,27018700
2022-09-28,MSFT,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,234.24456787109375,29029700
2022-09-29,MSFT,238.88999938964844,239.9499969482422,234.41000366210938,237.5,230.775634765625,27484200
2022-09-30,MSFT,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,226.30587768554688,35694800
2022-10-03,MSFT,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,233.9239044189453,28880400
2022-10-04,MSFT,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,241.83343505859375,34888400
2022-10-05,MSFT,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,242.14439392089844,20347100
2022-10-06,MSFT,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,239.80258178710938,20239900
2022-10-07,MSFT,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,227.60797119140625,37769600
2022-10-10,MSFT,233.0500030517578,234.55999755859375,226.72999572753906,229.25,222.75921630859375,29743600
2022-10-11,MSFT,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,219.02793884277344,30474000
2022-10-12,MSFT,225.39999389648438,227.86000061035156,223.9600067138672,225.75,219.35829162597656,21903900
2022-10-13,MSFT,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,227.60797119140625,42551800
2022-10-14,MSFT,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,222.0887451171875,30198600
2022-10-17,MSFT,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,230.8047637939453,28142300
2022-10-18,MSFT,243.24000549316406,243.92999267578125,235.3699951171875,238.5,231.74732971191406,26329600
2022-10-19,MSFT,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,229.78451538085938,19985700
2022-10-20,MSFT,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,229.46383666992188,21811000
2022-10-21,MSFT,234.74000549316406,243.0,234.5,242.1199951171875,235.26483154296875,26299700
2022-10-24,MSFT,243.75999450683594,247.83999633789062,241.3000030517578,247.25,240.24960327148438,24911200
2022-10-25,MSFT,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,243.5630340576172,34775500
2022-10-26,MSFT,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,224.7706298828125,82543200
2022-10-27,MSFT,231.0399932861328,233.69000244140625,225.77999877929688,226.75,220.32994079589844,40424600
2022-10-28,MSFT,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,229.19178771972656,40647700
2022-10-31,MSFT,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,225.5576629638672,28357300
2022-11-01,MSFT,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,221.7097930908203,30592300
2022-11-02,MSFT,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,213.8682861328125,38407000
2022-11-03,MSFT,220.08999633789062,220.41000366210938,213.97999572753906,214.25,208.1839141845703,36633900
2022-11-04,MSFT,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,215.12173461914062,36789100
2022-11-07,MSFT,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,221.4182891845703,33498000
2022-11-08,MSFT,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,222.38992309570312,28192500
2022-11-09,MSFT,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,218.15338134765625,27852900
2022-11-10,MSFT,235.42999267578125,243.3300018310547,235.0,242.97999572753906,236.10044860839844,46268000
2022-11-11,MSFT,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,240.11354064941406,34620200
2022-11-14,MSFT,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,234.7109832763672,31123300
2022-11-15,MSFT,245.66000366210938,247.0,240.02999877929688,241.97000122070312,235.1190948486328,31390100
2022-11-16,MSFT,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,235.5478057861328,24093300
2022-11-17,MSFT,237.77999877929688,243.25,237.6300048828125,241.67999267578125,235.49908447265625,23123500
2022-11-18,MSFT,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,235.05084228515625,27613500
2022-11-21,MSFT,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,235.85963439941406,26394700
2022-11-22,MSFT,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,238.763427734375,19665700
2022-11-23,MSFT,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,241.24819946289062,19508500
2022-11-25,MSFT,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,241.16049194335938,9200800
2022-11-28,MSFT,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,235.57704162597656,24778200
2022-11-29,MSFT,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,234.18360900878906,17956300
2022-11-30,MSFT,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,248.61485290527344,47594200
2022-12-01,MSFT,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,248.17636108398438,26041500
2022-12-02,MSFT,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,248.49794006347656,21528500
2022-12-05,MSFT,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,243.8011932373047,23435300
2022-12-06,MSFT,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,238.85110473632812,22463700
2022-12-07,MSFT,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,238.12030029296875,20481500
2022-12-08,MSFT,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,241.0728302001953,22611800
2022-12-09,MSFT,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,239.14344787597656,20609700
2022-12-12,MSFT,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,246.05209350585938,30665100
2022-12-13,MSFT,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,250.34934997558594,42196900
2022-12-14,MSFT,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,250.64166259765625,35410900
2022-12-15,MSFT,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,242.64163208007812,35560400
2022-12-16,MSFT,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,238.43211364746094,86102000
2022-12-19,MSFT,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,234.30052185058594,29696400
2022-12-20,MSFT,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,235.6160430908203,25150800
2022-12-21,MSFT,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,238.1787872314453,23690600
2022-12-22,MSFT,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,232.09835815429688,28651700
2022-12-23,MSFT,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,232.62452697753906,21207000
2022-12-27,MSFT,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,230.89979553222656,16688600
2022-12-28,MSFT,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,228.5319366455078,17457100
2022-12-29,MSFT,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,234.8462371826172,19770700
2022-12-30,MSFT,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,233.68667602539062,21938500
2023-01-03,MSFT,243.0800018310547,245.75,237.39999389648438,239.5800018310547,233.4528045654297,25740000
2023-01-04,MSFT,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,223.24082946777344,50623400
2023-01-05,MSFT,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,216.62448120117188,39585600
2023-01-06,MSFT,223.0,225.75999450683594,219.35000610351562,224.92999267578125,219.17745971679688,43613600
2023-01-09,MSFT,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,221.3114471435547,27369800
2023-01-10,MSFT,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,222.9972381591797,27033900
2023-01-11,MSFT,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,229.74024963378906,28669300
2023-01-12,MSFT,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,232.41015625,27269500
2023-01-13,MSFT,237.0,239.3699951171875,234.9199981689453,239.22999572753906,233.11172485351562,21333300
2023-01-17,MSFT,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,234.203125,29831300
2023-01-18,MSFT,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,229.77920532226562,30028700
2023-01-19,MSFT,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,225.99842834472656,28623000
2023-01-20,MSFT,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,234.0764617919922,35389800
2023-01-23,MSFT,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,236.37606811523438,31934000
2023-01-24,MSFT,242.5,243.9499969482422,240.44000244140625,242.0399932861328,235.84986877441406,40234400
2023-01-25,MSFT,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,234.4564666748047,66526600
2023-01-26,MSFT,243.64999389648438,248.30999755859375,242.0,248.0,241.657470703125,33454500
2023-01-27,MSFT,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,241.81336975097656,26498900
2023-01-30,MSFT,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,236.50274658203125,25867400
2023-01-31,MSFT,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,241.47232055664062,26541100
2023-02-01,MSFT,248.0,255.17999267578125,245.47000122070312,252.75,246.2859649658203,31259900
2023-02-02,MSFT,258.82000732421875,264.69000244140625,257.25,264.6000061035156,257.8330383300781,39940400
2023-02-03,MSFT,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,251.74278259277344,29077300
2023-02-06,MSFT,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,250.2031707763672,22518000
2023-02-07,MSFT,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,260.7172546386719,50841400
2023-02-08,MSFT,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,259.9084777832031,54686000
2023-02-09,MSFT,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,256.87799072265625,42375100
2023-02-10,MSFT,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,256.3712158203125,25818500
2023-02-13,MSFT,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,264.381103515625,44630900
2023-02-14,MSFT,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,265.2093505859375,37047900
2023-02-15,MSFT,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,263.08953857421875,28922400
2023-02-16,MSFT,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,256.08544921875,29603600
2023-02-17,MSFT,259.3900146484375,260.0899963378906,256.0,258.05999755859375,252.09002685546875,30000100
2023-02-21,MSFT,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,246.82469177246094,28397400
2023-02-22,MSFT,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,245.6915283203125,22491100
2023-02-23,MSFT,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,248.8761444091797,29219100
2023-02-24,MSFT,249.9600067138672,251.0,248.10000610351562,249.22000122070312,243.4545135498047,24990900
2023-02-27,MSFT,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,244.3727569580078,21190000
2023-02-28,MSFT,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,243.64988708496094,22491000
2023-03-01,MSFT,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,240.57276916503906,27565300
2023-03-02,MSFT,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,245.30078125,24808200
2023-03-03,MSFT,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,249.38409423828125,30760100
2023-03-06,MSFT,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,250.92755126953125,24109800
2023-03-07,MSFT,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,248.27049255371094,21473200
2023-03-08,MSFT,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,247.83087158203125,17340200
2023-03-09,MSFT,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,246.48281860351562,26653400
2023-03-10,MSFT,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,242.83909606933594,28333900
2023-03-13,MSFT,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,248.04579162597656,33339700
2023-03-14,MSFT,256.75,261.07000732421875,255.86000061035156,260.7900085449219,254.7569122314453,33620300
2023-03-15,MSFT,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,259.2992858886719,46028000
2023-03-16,MSFT,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,269.8103942871094,54768800
2023-03-17,MSFT,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,272.9656066894531,69527400
2023-03-20,MSFT,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,265.9321594238281,43466600
2023-03-21,MSFT,274.8800048828125,275.0,269.5199890136719,273.7799987792969,267.4463195800781,34558700
2023-03-22,MSFT,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,265.9908142089844,34873300
2023-03-23,MSFT,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,271.236572265625,36610900
2023-03-24,MSFT,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,274.0792541503906,28172000
2023-03-27,MSFT,280.5,281.4599914550781,275.5199890136719,276.3800048828125,269.9862365722656,26840200
2023-03-28,MSFT,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,268.86285400390625,21878600
2023-03-29,MSFT,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,274.0206298828125,25087000
2023-03-30,MSFT,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,277.478759765625,25053400
2023-03-31,MSFT,283.7300109863281,289.2699890136719,283.0,288.29998779296875,281.6304016113281,32766000
2023-04-03,MSFT,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,280.585205078125,24883300
2023-04-04,MSFT,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,280.5362854003906,25824300
2023-04-05,MSFT,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,277.7620544433594,22064800
2023-04-06,MSFT,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,284.8540954589844,29770300
2023-04-10,MSFT,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,282.69525146484375,23103000
2023-04-11,MSFT,285.75,285.9800109863281,281.6400146484375,282.8299865722656,276.2869567871094,27276600
2023-04-12,MSFT,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,276.931640625,27403400
2023-04-13,MSFT,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,283.13482666015625,24222700
2023-04-14,MSFT,287.0,288.4800109863281,283.69000244140625,286.1400146484375,279.5204162597656,20987900
2023-04-17,MSFT,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,282.1188659667969,23836200
2023-04-18,MSFT,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,281.6988220214844,20161800
2023-04-19,MSFT,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,281.7769775390625,17150300
2023-04-20,MSFT,285.25,289.0299987792969,285.0799865722656,286.1099853515625,279.4910888671875,23244400
2023-04-21,MSFT,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,279.14923095703125,21676400
2023-04-24,MSFT,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,275.25152587890625,26611000
2023-04-25,MSFT,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,269.0484924316406,45772200
2023-04-26,MSFT,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,288.5368957519531,64599200
2023-04-27,MSFT,295.9700012207031,305.20001220703125,295.25,304.8299865722656,297.7780456542969,46462600
2023-04-28,MSFT,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,300.1518249511719,36469600
2023-05-01,MSFT,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,298.4911193847656,21294100
2023-05-02,MSFT,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,298.3445739746094,26404400
2023-05-03,MSFT,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,297.35797119140625,22360800
2023-05-04,MSFT,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,298.3445739746094,22519900
2023-05-05,MSFT,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,303.46343994140625,28197100
2023-05-08,MSFT,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,301.5096435546875,21318600
2023-05-09,MSFT,308.0,310.0400085449219,306.30999755859375,307.0,299.8978576660156,21340800
2023-05-10,MSFT,308.6199951171875,313.0,307.6700134277344,312.30999755859375,305.0849609375,30078000
2023-05-11,MSFT,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,302.9358825683594,31680200
2023-05-12,MSFT,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,301.8222351074219,19774700
2023-05-15,MSFT,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,302.3009033203125,16336500
2023-05-16,MSFT,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,304.5281677246094,26730300
2023-05-17,MSFT,312.2900085449219,314.42999267578125,310.739990234375,314.0,307.4064025878906,24315000
2023-05-18,MSFT,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,311.83148193359375,27276000
2023-05-19,MSFT,316.739990234375,318.75,316.3699951171875,318.3399963378906,311.6553039550781,27546700
2023-05-22,MSFT,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,314.4356689453125,24115700
2023-05-23,MSFT,320.0299987792969,322.7200012207031,315.25,315.260009765625,308.6399230957031,30797200
2023-05-24,MSFT,314.7300109863281,316.5,312.6099853515625,313.8500061035156,307.25958251953125,23384900
2023-05-25,MSFT,323.239990234375,326.8999938964844,320.0,325.9200134277344,319.07611083984375,43301700
2023-05-26,MSFT,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,325.8998107910156,36630600
2023-05-30,MSFT,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,324.2550354003906,29503100
2023-05-31,MSFT,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,321.4942932128906,45950600
2023-06-01,MSFT,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,325.5962829589844,26773900
2023-06-02,MSFT,334.25,337.5,332.54998779296875,335.3999938964844,328.3570556640625,25873800
2023-06-05,MSFT,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,328.8857421875,21307100
2023-06-06,MSFT,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,326.6731262207031,20396200
2023-06-07,MSFT,331.6499938964844,334.489990234375,322.5,323.3800048828125,316.5894775390625,40717100
2023-06-08,MSFT,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,318.42999267578125,23277700
2023-06-09,MSFT,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,319.9278869628906,22529000
2023-06-12,MSFT,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,324.8815612792969,24260300
2023-06-13,MSFT,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,327.2703857421875,22951300
2023-06-14,MSFT,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,330.2563171386719,26003800
2023-06-15,MSFT,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,340.7904052734375,38899100
2023-06-16,MSFT,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,335.1415100097656,46552000
2023-06-20,MSFT,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,330.951416015625,26375400
2023-06-21,MSFT,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,326.5556640625,25117800
2023-06-22,MSFT,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,332.5765686035156,23556800
2023-06-23,MSFT,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,327.98504638671875,23146900
2023-06-26,MSFT,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,321.6998291015625,21520600
2023-06-27,MSFT,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,327.5445556640625,24354100
2023-06-28,MSFT,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,328.797607421875,20259500
2023-06-29,MSFT,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,328.014404296875,16997000
2023-06-30,MSFT,337.75,342.7300109863281,337.20001220703125,340.5400085449219,333.3891296386719,26832800
2023-07-03,MSFT,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,330.8926696777344,12508700
2023-07-05,MSFT,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,331.0493469238281,18172400
2023-07-06,MSFT,337.29998779296875,342.989990234375,335.5,341.2699890136719,334.103759765625,28161200
2023-07-07,MSFT,339.32000732421875,341.7900085449219,337.0,337.2200012207031,330.13885498046875,21214800
2023-07-10,MSFT,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,324.8620300292969,32791400
2023-07-11,MSFT,331.05999755859375,332.8599853515625,327.0,332.4700012207031,325.4885559082031,26698200
2023-07-12,MSFT,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,330.1192321777344,29995300
2023-07-13,MSFT,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,335.464599609375,20567200
2023-07-14,MSFT,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,337.99041748046875,28352700
2023-07-17,MSFT,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,338.4701232910156,20363900
2023-07-18,MSFT,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,351.94122314453125,64738600
2023-07-19,MSFT,361.75,362.4599914550781,352.44000244140625,355.0799865722656,347.62384033203125,39732900
2023-07-20,MSFT,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,339.5862121582031,33778400
2023-07-21,MSFT,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,336.55126953125,69405400
2023-07-24,MSFT,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,337.8631286621094,26678100
2023-07-25,MSFT,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,343.60986328125,41637700
2023-07-26,MSFT,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,330.67724609375,58383700
2023-07-27,MSFT,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,323.77532958984375,39635300
2023-07-28,MSFT,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,331.2646789550781,28484900
2023-07-31,MSFT,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,328.86614990234375,25446000
2023-08-01,MSFT,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,329.27728271484375,18311900
2023-08-02,MSFT,333.6300048828125,333.6300048828125,326.3599853515625,327.5,320.6228942871094,27761300
2023-08-03,MSFT,326.0,329.8800048828125,325.95001220703125,326.6600036621094,319.8006286621094,18253700
2023-08-04,MSFT,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,320.8970642089844,23741500
2023-08-07,MSFT,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,323.17816162109375,17741500
2023-08-08,MSFT,326.9599914550781,328.75,323.0,326.04998779296875,319.203369140625,22327600
2023-08-09,MSFT,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,315.4635925292969,22373300
2023-08-10,MSFT,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,316.14886474609375,20113700
2023-08-11,MSFT,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,314.26922607421875,24355500
2023-08-14,MSFT,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,317.23565673828125,18836100
2023-08-15,MSFT,323.0,325.0899963378906,320.8999938964844,321.8599853515625,315.101318359375,16966300
